seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.1	1000	0.1	0.9999096	1	0.1404557	0.01085913	0.04308873	0.3003	13.47573	13.3856	0.3320396	14.02052	0	0	604.8518	0	-Inf	-Inf	-Inf	-Inf
100	0.1	1000	0.1	0.9995114	1	0.1496283	0.01369737	0.04425196	0.3428	13.72226	13.72806	0.06646363	14.15547	0	0	647.1723	0	-Inf	-Inf	-Inf	-Inf
101	0.1	1000	0.1	0.999789	1	0.1294239	0.01220832	0.0502458	0.31615	13.65375	13.6201	0.07653644	13.97947	0	0	596.4574	0	-Inf	-Inf	-Inf	-Inf
102	0.1	1000	0.1	0.999669	1	0.1297368	0.01031103	0.04534695	0.2971	13.58575	13.56482	0.08765767	14.03596	0	0	591.138	0	-Inf	-Inf	-Inf	-Inf
103	0.1	1000	0.1	0.9995172	1	0.1509922	0.01129375	0.04969087	0.3181	13.66665	13.67314	0.0404511	13.94791	0	0	693.7087	0	-Inf	-Inf	-Inf	-Inf
104	0.1	1000	0.1	0.9993656	1	0.1535204	0.01177866	0.03785896	0.3248	13.65231	13.63842	0.05523808	13.98452	0	0	613.5003	0	-Inf	-Inf	-Inf	-Inf
105	0.1	1000	0.1	0.9999481	1	0.1367577	0.01189459	0.05016162	0.31595	13.66902	13.53828	0.2229626	14.01839	0	0	624.4928	0	-Inf	-Inf	-Inf	-Inf
106	0.1	1000	0.1	0.9996131	1	0.1424685	0.01267285	0.04512831	0.31685	13.62584	13.66101	0.08610802	14.17782	0	0	626.2265	0	-Inf	-Inf	-Inf	-Inf
107	0.1	1000	0.1	0.9994961	1	0.1451291	0.01232367	0.04827067	0.3085	13.65883	13.64867	0.03753496	13.96034	0	0	612.3284	0	-Inf	-Inf	-Inf	-Inf
108	0.1	1000	0.1	0.9996496	1	0.1471147	0.01389109	0.05766825	0.3111	13.69774	13.68236	0.1112997	14.23315	0	0	626.9819	0	-Inf	-Inf	-Inf	-Inf
109	0.1	1000	0.1	0.999689	1	0.1572654	0.01134807	0.05263357	0.3	13.62041	13.62294	0.09966211	14.17562	0	0	625.6779	0	-Inf	-Inf	-Inf	-Inf
10	0.1	1000	0.1	0.9998699	1	0.1370994	0.01197267	0.04838244	0.3014	13.63087	13.61131	0.0947744	14.15987	0	0	606.4443	0	-Inf	-Inf	-Inf	-Inf
110	0.1	1000	0.1	0.9995143	1	0.1505222	0.01217779	0.05700088	0.3068	13.61679	13.63804	0.0716309	14.1415	0	0	614.7492	0	-Inf	-Inf	-Inf	-Inf
111	0.1	1000	0.1	0.9996999	1	0.1415973	0.01142536	0.04843853	0.3	13.64545	13.60841	0.1343287	14.17035	0	0	613.4714	0	-Inf	-Inf	-Inf	-Inf
112	0.1	1000	0.1	0.9996268	1	0.161263	0.01382159	0.0454417	0.34035	13.72275	13.5558	0.7235729	14.18875	0	0	636.1252	0	-Inf	-Inf	-Inf	-Inf
113	0.1	1000	0.1	0.9997127	1	0.1524557	0.01238977	0.05085993	0.32795	13.61006	13.57215	0.1643598	14.07376	0	0	666.6072	0	-Inf	-Inf	-Inf	-Inf
114	0.1	1000	0.1	0.9990125	1	0.1538449	0.01325751	0.05800554	0.3135	13.80209	13.81058	0.04894167	14.17866	0	0	644.1385	0	-Inf	-Inf	-Inf	-Inf
115	0.1	1000	0.1	0.9990176	1	0.1597069	0.01430635	0.04834499	0.3538	13.79208	13.80786	0.07920688	14.35847	0	0	653.6572	0	-Inf	-Inf	-Inf	-Inf
116	0.1	1000	0.1	0.9996141	1	0.142151	0.01215076	0.05184437	0.31045	13.70445	13.67344	0.1249252	14.19011	0	0	632.5797	0	-Inf	-Inf	-Inf	-Inf
117	0.1	1000	0.1	0.9997633	1	0.1542376	0.01260199	0.04182398	0.3258	13.62606	13.59321	0.1149915	14.07719	0	0	633.9304	0	-Inf	-Inf	-Inf	-Inf
118	0.1	1000	0.1	0.9995909	1	0.1485724	0.01316499	0.04916994	0.33575	13.77256	13.73503	0.1515839	14.33683	0	0	655.4787	0	-Inf	-Inf	-Inf	-Inf
119	0.1	1000	0.1	0.9998058	1	0.1333841	0.01222146	0.05061019	0.3078	13.63245	13.62932	0.06504198	14.03386	0	0	605.4134	0	-Inf	-Inf	-Inf	-Inf
11	0.1	1000	0.1	0.9996937	1	0.1235349	0.01090498	0.05324431	0.29235	13.7059	13.70597	0.07196346	14.1664	0	0	607.5666	0	-Inf	-Inf	-Inf	-Inf
120	0.1	1000	0.1	0.999579	1	0.1610522	0.01112311	0.0497651	0.3062	13.63219	13.62501	0.04010892	13.95213	0	0	640.0526	0	-Inf	-Inf	-Inf	-Inf
121	0.1	1000	0.1	0.9995544	1	0.1488156	0.01261328	0.04809098	0.3242	13.61681	13.55155	0.2032234	14.11033	0	0	654.4217	0	-Inf	-Inf	-Inf	-Inf
122	0.1	1000	0.1	0.9997013	1	0.1440164	0.01192444	0.04751682	0.31765	13.65154	13.65099	0.08366882	14.12245	0	0	629.5905	0	-Inf	-Inf	-Inf	-Inf
123	0.1	1000	0.1	0.9996918	1	0.1432199	0.01111281	0.05221083	0.30465	13.63614	13.58863	0.1018433	13.86672	0	0	624.3704	0	-Inf	-Inf	-Inf	-Inf
124	0.1	1000	0.1	0.9998259	1	0.1275808	0.01246036	0.04285257	0.3228	13.619	13.53002	0.1829968	14.01373	0	0	634.9677	0	-Inf	-Inf	-Inf	-Inf
125	0.1	1000	0.1	0.999546	1	0.1452671	0.01186047	0.04918756	0.3057	13.63302	13.59256	0.1187527	14.04559	0	0	589.6598	0	-Inf	-Inf	-Inf	-Inf
126	0.1	1000	0.1	0.9997116	1	0.1502464	0.01124469	0.05558681	0.284	13.6371	13.5909	0.175641	14.14449	0	0	602.7326	0	-Inf	-Inf	-Inf	-Inf
127	0.1	1000	0.1	0.999242	1	0.160639	0.01233263	0.05681763	0.315	13.66454	13.68891	0.05255698	14.12288	0	0	664.2568	0	-Inf	-Inf	-Inf	-Inf
128	0.1	1000	0.1	0.9997265	1	0.1509014	0.01151743	0.04457296	0.3097	13.61927	13.58773	0.1727542	14.32058	0	0	620.783	0	-Inf	-Inf	-Inf	-Inf
129	0.1	1000	0.1	0.9999333	1	0.1362147	0.01215169	0.04093552	0.3206	13.58301	13.54324	0.0822316	13.88772	0	0	624.8896	0	-Inf	-Inf	-Inf	-Inf
12	0.1	1000	0.1	0.9999896	1	0.132737	0.01183016	0.06500175	0.2975	13.65748	13.65089	0.1031936	14.18834	0	0	612.6965	0	-Inf	-Inf	-Inf	-Inf
130	0.1	1000	0.1	0.9997147	1	0.1495516	0.01201804	0.05300502	0.31445	13.67154	13.68195	0.08702028	14.26106	0	0	650.3596	0	-Inf	-Inf	-Inf	-Inf
131	0.1	1000	0.1	0.9997942	1	0.1470536	0.01296739	0.04809664	0.3199	13.66366	13.66075	0.1438439	14.16905	0	0	633.1502	0	-Inf	-Inf	-Inf	-Inf
132	0.1	1000	0.1	0.9999244	1	0.1412027	0.0107127	0.04668478	0.3046	13.61035	13.60585	0.06233979	14.02402	0	0	634.7385	0	-Inf	-Inf	-Inf	-Inf
133	0.1	1000	0.1	0.9998595	1	0.1362136	0.01176134	0.04343857	0.313	13.59075	13.50866	0.2241397	14.08502	0	0	610.3158	0	-Inf	-Inf	-Inf	-Inf
134	0.1	1000	0.1	0.9996493	1	0.1518322	0.01029568	0.0497429	0.29745	13.57139	13.53571	0.07592164	13.92967	0	0	636.9369	0	-Inf	-Inf	-Inf	-Inf
135	0.1	1000	0.1	0.999439	1	0.1373782	0.01264932	0.05314372	0.31975	13.62829	13.63738	0.07332864	14.12879	0	0	628.1154	0	-Inf	-Inf	-Inf	-Inf
136	0.1	1000	0.1	0.9997336	1	0.1844387	0.01314337	0.0501456	0.32925	13.57236	13.60022	0.07803794	14.02274	0	0	650.3101	0	-Inf	-Inf	-Inf	-Inf
137	0.1	1000	0.1	0.9997764	1	0.1309108	0.01137025	0.04448743	0.30315	13.57351	13.56191	0.08626574	14.0312	0	0	599.3008	0	-Inf	-Inf	-Inf	-Inf
138	0.1	1000	0.1	0.9996188	1	0.1521631	0.01125462	0.04244933	0.29955	13.60118	13.56456	0.08061284	13.97689	0	0	603.0951	0	-Inf	-Inf	-Inf	-Inf
139	0.1	1000	0.1	0.9992635	1	0.1414602	0.01220078	0.05201439	0.3102	13.65182	13.6513	0.04947326	14.12925	0	0	590.1412	0	-Inf	-Inf	-Inf	-Inf
13	0.1	1000	0.1	0.9996874	1	0.1377026	0.01130635	0.05479181	0.28865	13.64017	13.58129	0.1584893	14.08127	0	0	597.097	0	-Inf	-Inf	-Inf	-Inf
