seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.05	1000	0.5	0.9994521	1	0.5360894	0.01427224	0.01950933	0.74	13.91605	13.89168	0.2198294	14.4866	0	0	1325.913	0	-Inf	-Inf	-Inf	-Inf
100	0.05	1000	0.5	0.9983554	1	0.5385328	0.01516096	0.02102451	0.7287	13.9717	14.00749	0.09832258	14.5234	0	0	1323.667	0	-Inf	-Inf	-Inf	-Inf
101	0.05	1000	0.5	0.9995566	1	0.5568746	0.01466008	0.01775846	0.73105	13.82944	13.89031	0.1182726	14.45087	0	0	1324.78	0	-Inf	-Inf	-Inf	-Inf
102	0.05	1000	0.5	0.9991624	1	0.5096077	0.01373949	0.01818725	0.71165	13.81443	13.84458	0.08737715	14.37682	0	0	1339.062	0	-Inf	-Inf	-Inf	-Inf
103	0.05	1000	0.5	0.99973	1	0.5417973	0.01433204	0.01428894	0.7506	13.71322	13.76179	0.2144359	14.48187	0	0	1330.45	0	-Inf	-Inf	-Inf	-Inf
104	0.05	1000	0.5	0.999504	1	0.569606	0.01265393	0.01767725	0.74245	13.66103	13.65923	0.2238742	14.2811	0	0	1331.152	0	-Inf	-Inf	-Inf	-Inf
105	0.05	1000	0.5	0.9990047	1	0.5539218	0.01389421	0.01900496	0.73555	14.06591	14.0478	0.1628974	14.64807	0	0	1331.157	0	-Inf	-Inf	-Inf	-Inf
106	0.05	1000	0.5	0.999869	1	0.5448253	0.01364994	0.01722847	0.7452	14.23123	14.09646	0.19041	14.63756	0	0	1318.643	0	-Inf	-Inf	-Inf	-Inf
107	0.05	1000	0.5	0.9996277	1	0.539719	0.01419359	0.0130089	0.7359975	13.71453	13.76344	0.086213	14.32346	0	0	1335.761	0	-Inf	-Inf	-Inf	-Inf
108	0.05	1000	0.5	0.9992478	1	0.5338549	0.01421588	0.02045168	0.72955	13.84041	13.85581	0.06664198	14.28374	0	0	1349.406	0	-Inf	-Inf	-Inf	-Inf
109	0.05	1000	0.5	0.9990412	1	0.5409798	0.01395289	0.01946701	0.73585	13.72318	13.78445	0.1201161	14.37404	0	0	1334.196	0	-Inf	-Inf	-Inf	-Inf
10	0.05	1000	0.5	0.9995484	1	0.550673	0.01456131	0.01349721	0.7376	13.65067	13.7522	0.1425211	14.41131	0	0	1324.818	0	-Inf	-Inf	-Inf	-Inf
110	0.05	1000	0.5	0.9997014	1	0.5516713	0.01389264	0.02753638	0.7404	13.78606	13.79751	0.1784425	14.58522	0	0	1326.829	0	-Inf	-Inf	-Inf	-Inf
111	0.05	1000	0.5	0.9993706	1	0.5442133	0.01495132	0.01599355	0.75045	13.83744	13.91227	0.1333364	14.52539	0	0	1317.074	0	-Inf	-Inf	-Inf	-Inf
112	0.05	1000	0.5	0.9996132	1	0.5186909	0.01270256	0.01845782	0.7139	13.79308	13.79675	0.09708858	14.35506	0	0	1346.822	0	-Inf	-Inf	-Inf	-Inf
113	0.05	1000	0.5	0.9987797	1	0.5275414	0.0147601	0.01732827	0.71805	13.81463	13.853	0.07791218	14.37006	0	0	1334.478	0	-Inf	-Inf	-Inf	-Inf
114	0.05	1000	0.5	0.9992853	1	0.5411224	0.01369683	0.01783128	0.73305	13.8875	13.94834	0.1293469	14.47709	0	0	1332.226	0	-Inf	-Inf	-Inf	-Inf
115	0.05	1000	0.5	0.9997146	1	0.5232299	0.01445837	0.01760728	0.7178	13.75863	13.79483	0.1997807	14.43618	0	0	1325.705	0	-Inf	-Inf	-Inf	-Inf
