seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.05	1000	0.1	0.9997447	1	0.1188832	0.007754667	0.03251182	0.27555	13.40493	13.15987	0.5441037	13.6905	0	0	585.4972	0	-Inf	-Inf	-Inf	-Inf
100	0.05	1000	0.1	0.9998916	1	0.1201917	0.008433258	0.04666261	0.26355	13.41537	13.31401	0.3078617	13.86914	0	0	551.0459	0	-Inf	-Inf	-Inf	-Inf
101	0.05	1000	0.1	0.9997227	1	0.1383165	0.008833478	0.04787722	0.27745	13.44393	13.27876	0.5418616	13.83129	0	0	590.9112	0	-Inf	-Inf	-Inf	-Inf
102	0.05	1000	0.1	0.9997707	1	0.1204412	0.009303607	0.05580468	0.27615	13.55567	13.50424	0.1446461	13.9034	0	0	596.2352	0	-Inf	-Inf	-Inf	-Inf
103	0.05	1000	0.1	0.9998566	1	0.1196247	0.008636298	0.05096697	0.26123	13.50654	13.45692	0.1583055	13.8548	0	0	549.3886	0	-Inf	-Inf	-Inf	-Inf
104	0.05	1000	0.1	0.9997869	1	0.1466337	0.009437495	0.05389923	0.2906	13.60386	13.53912	0.113594	13.87502	0	0	618.2284	0	-Inf	-Inf	-Inf	-Inf
105	0.05	1000	0.1	0.9997094	1	0.1455749	0.009011854	0.05353039	0.28105	13.52158	13.48506	0.06310091	13.82482	0	0	616.0287	0	-Inf	-Inf	-Inf	-Inf
106	0.05	1000	0.1	0.9999244	1	0.1294666	0.009411065	0.05383906	0.275	13.57543	13.52347	0.1305361	13.91871	0	0	596.9187	0	-Inf	-Inf	-Inf	-Inf
107	0.05	1000	0.1	0.9996399	1	0.1130845	0.007383255	0.04091592	0.2481	13.39026	13.42664	0.03813421	13.72499	0	0	538.7552	0	-Inf	-Inf	-Inf	-Inf
108	0.05	1000	0.1	0.9998268	1	0.1228799	0.008669597	0.03770227	0.2789	13.36355	13.35633	0.129276	13.8099	0	0	586.1215	0	-Inf	-Inf	-Inf	-Inf
109	0.05	1000	0.1	0.9999126	1	0.1216415	0.008406946	0.04429017	0.2563	13.46441	13.38528	0.2752902	13.78092	0	0	546.967	0	-Inf	-Inf	-Inf	-Inf
10	0.05	1000	0.1	0.9998076	1	0.1377705	0.008906614	0.03864142	0.2939	13.41636	13.38001	0.1333853	13.78335	0	0	599.288	0	-Inf	-Inf	-Inf	-Inf
110	0.05	1000	0.1	0.9996896	1	0.121242	0.008765339	0.04960571	0.25525	13.37738	13.35016	0.09391415	13.72557	0	0	511.4212	0	-Inf	-Inf	-Inf	-Inf
111	0.05	1000	0.1	0.9996527	1	0.1360483	0.009701027	0.0489466	0.2842	13.52814	13.44377	0.2171672	13.88544	0	0	583.5062	0	-Inf	-Inf	-Inf	-Inf
112	0.05	1000	0.1	0.9997891	1	0.1113919	0.008374364	0.03822975	0.25485	13.34322	13.3184	0.1131567	13.72835	0	0	503.1898	0	-Inf	-Inf	-Inf	-Inf
113	0.05	1000	0.1	0.9998326	1	0.1147937	0.008536636	0.04552276	0.2681	13.43173	13.18044	1.050984	13.81113	0	0	565.1502	0	-Inf	-Inf	-Inf	-Inf
114	0.05	1000	0.1	0.9999378	1	0.1261856	0.008858558	0.04326129	0.28415	13.41623	13.38319	0.1069537	13.72796	0	0	579.5873	0	-Inf	-Inf	-Inf	-Inf
115	0.05	1000	0.1	0.9999644	1	0.1280294	0.00958111	0.0503284	0.2764	13.45033	13.38476	0.1933454	13.83507	0	0	578.7643	0	-Inf	-Inf	-Inf	-Inf
116	0.05	1000	0.1	0.9994516	1	0.1134443	0.009140047	0.04785748	0.26805	13.54233	13.55112	0.05120534	13.97731	0	0	537.4963	0	-Inf	-Inf	-Inf	-Inf
117	0.05	1000	0.1	0.9997663	1	0.1114613	0.008847425	0.03714929	0.2694	13.35933	13.2237	0.3492424	13.78752	0	0	536.7601	0	-Inf	-Inf	-Inf	-Inf
118	0.05	1000	0.1	0.9998799	1	0.09827203	0.007643298	0.04051799	0.24945	13.36843	13.21823	0.3548798	13.78001	0	0	520.768	0	-Inf	-Inf	-Inf	-Inf
119	0.05	1000	0.1	0.9999287	1	0.125987	0.01068506	0.05722834	0.2915	13.52815	13.45246	0.1638314	14.0553	0	0	594.9514	0	-Inf	-Inf	-Inf	-Inf
11	0.05	1000	0.1	0.9997992	1	0.1230511	0.009352503	0.04326343	0.2818	13.49049	13.45503	0.1147859	13.84495	0	0	576.4031	0	-Inf	-Inf	-Inf	-Inf
120	0.05	1000	0.1	0.9999823	1	0.1212242	0.008116716	0.04232043	0.2575	13.42537	13.37561	0.1233316	13.7828	0	0	532.5803	0	-Inf	-Inf	-Inf	-Inf
121	0.05	1000	0.1	0.999699	1	0.1194123	0.008226908	0.04209816	0.2519	13.54532	13.39144	0.2998605	13.83094	0	0	535.4125	0	-Inf	-Inf	-Inf	-Inf
122	0.05	1000	0.1	0.999907	1	0.1262791	0.008297557	0.05271345	0.26475	13.52281	13.4253	0.3441742	13.91534	0	0	553.0937	0	-Inf	-Inf	-Inf	-Inf
123	0.05	1000	0.1	0.9999495	1	0.1245001	0.00789409	0.03546361	0.27385	13.37179	13.30244	0.2592436	13.7024	0	0	583.04	0	-Inf	-Inf	-Inf	-Inf
124	0.05	1000	0.1	0.9997463	1	0.1194373	0.009237844	0.04346043	0.2784	13.48847	13.46989	0.09111979	13.84447	0	0	568.1648	0	-Inf	-Inf	-Inf	-Inf
125	0.05	1000	0.1	0.9995652	1	0.1289774	0.008335981	0.05172179	0.2559	13.57337	13.55999	0.06592674	14.09167	0	0	559.9467	0	-Inf	-Inf	-Inf	-Inf
126	0.05	1000	0.1	0.9999762	1	0.1201466	0.007511931	0.04357199	0.2587	13.35995	13.25665	0.3896102	13.80835	0	0	578.1946	0	-Inf	-Inf	-Inf	-Inf
127	0.05	1000	0.1	0.9996869	1	0.1201995	0.009119687	0.0403441	0.28255	13.49657	13.49259	0.05770354	13.82126	0	0	569.0705	0	-Inf	-Inf	-Inf	-Inf
