seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.05	1000	0.9	0.9588571	1	0.9173052	0.003849247	0.001878471	0.99845	15.40295	15.3729	0.253962	16.15237	0	0	414.6619	1	-Inf	-Inf	-Inf	-Inf
100	0.05	1000	0.9	0.9747716	1	0.9182752	0.003681725	0.002275569	0.9948	14.85715	14.82246	0.3377383	15.76928	0	0	421.8202	1	-Inf	-Inf	-Inf	-Inf
101	0.05	1000	0.9	0.9846593	1	0.902608	0.004436455	0.003013475	0.9855	14.79469	14.7148	0.3014615	15.57459	0	0	505.5779	1	-Inf	-Inf	-Inf	-Inf
102	0.05	1000	0.9	0.9736537	1	0.8949309	0.004510892	0.001642969	0.99305	15.12651	15.08822	0.3036411	15.92486	0	0	472.6748	1	-Inf	-Inf	-Inf	-Inf
103	0.05	1000	0.9	0.9819163	1	0.9053164	0.00412506	0.001304578	0.9905	14.89061	14.87706	0.4091169	15.80516	0	0	463.0731	1	-Inf	-Inf	-Inf	-Inf
104	0.05	1000	0.9	0.9701434	1	0.9137506	0.003601598	0.002080626	0.9952	15.19185	15.18109	0.2056787	15.89972	0	0	426.2538	1	-Inf	-Inf	-Inf	-Inf
105	0.05	1000	0.9	0.972475	1	0.919598	0.003959996	0.002567102	0.9952	14.87949	14.8958	0.1904625	15.66098	0	0	440.7744	1	-Inf	-Inf	-Inf	-Inf
106	0.05	1000	0.9	0.9759364	1	0.9111987	0.004457692	0.002275746	0.9927	14.84195	14.80865	0.321552	15.77799	0	0	461.7301	1	-Inf	-Inf	-Inf	-Inf
107	0.05	1000	0.9	0.9637293	1	0.9127976	0.004251629	0.001885625	0.9951	15.50142	15.4591	0.1848467	16.13028	0	0	457.5908	1	-Inf	-Inf	-Inf	-Inf
108	0.05	1000	0.9	0.9766091	1	0.9027164	0.004343296	0.002190604	0.9919	14.72539	14.71932	0.2753643	15.62862	0	0	460.8995	1	-Inf	-Inf	-Inf	-Inf
109	0.05	1000	0.9	0.9631848	1	0.9234765	0.003929562	0.001701393	0.99665	15.48134	15.36454	0.3823643	16.21437	0	0	416.2333	1	-Inf	-Inf	-Inf	-Inf
10	0.05	1000	0.9	0.9495861	1	0.9249098	0.003737448	0.002326713	1	15.1314	15.13093	0.2039255	15.85544	0	0	388.0999	1	-Inf	-Inf	-Inf	-Inf
110	0.05	1000	0.9	0.9727781	1	0.9046574	0.003534795	0.00189152	0.99385	15.06802	15.05103	0.2912514	15.84339	0	0	425.1384	1	-Inf	-Inf	-Inf	-Inf
111	0.05	1000	0.9	0.9717725	1	0.9135891	0.00356016	0.001204969	0.9948	15.22588	15.22709	0.2976256	16.06482	0	0	420.1216	1	-Inf	-Inf	-Inf	-Inf
112	0.05	1000	0.9	0.9653347	1	0.9020278	0.004127844	0.003950813	0.99635	15.09815	15.06603	0.2526432	15.79911	0	0	426.5582	1	-Inf	-Inf	-Inf	-Inf
113	0.05	1000	0.9	0.9465585	1	0.9238929	0.003657913	0.001248505	1	15.25947	15.28869	0.3414257	16.24538	0	0	381.8176	1	-Inf	-Inf	-Inf	-Inf
114	0.05	1000	0.9	0.9691864	1	0.9111438	0.003976869	0.0020595	0.99505	15.00699	14.9475	0.3232245	15.88991	0	0	436.3277	1	-Inf	-Inf	-Inf	-Inf
115	0.05	1000	0.9	0.9697917	1	0.924535	0.00407561	0.002890328	0.9959	15.22067	15.13363	0.3356627	15.93429	0	0	409.9616	1	-Inf	-Inf	-Inf	-Inf
